Index1,Corr_Value1,Index2,Corr_Value2
1,0.5635178853949065,1.0,0.7550543765531733
2,0.8401679345894445,2.0,0.543369362587089
3,0.6823635479020271,3.0,0.43889167981736227
4,0.7805991970389986,4.0,0.6835603814700216
5,0.5598122809722432,5.0,0.7216803208374978
6,0.8190971450511086,6.0,0.6010631067450763
7,0.7771536028269507,7.0,0.6186813693236288
8,0.6621528764609081,8.0,0.6743469475944328
9,0.8792457370823442,9.0,0.5076586295484711
10,0.7786125774894855,10.0,0.4933627791374869
11,0.7695790165023076,11.0,0.6809258884314667
12,0.8648784302071165,12.0,0.6025196694828356
13,0.7232092911900467,13.0,0.7868562708392034
14,0.716038219038162,14.0,0.7962996955678696
15,0.7970034967657004,15.0,0.842914272178132
16,0.8415714646678488,16.0,0.6417863682926034
17,0.7319432591518542,17.0,0.603579585332891
18,0.7570366875120993,18.0,0.5427427832307371
19,0.7856044771781611,19.0,0.8220747711575634
20,0.5148248207930094,20.0,0.7545060237490001
21,0.6134177326995615,21.0,0.7783242783327653
22,0.8153711990362638,22.0,0.7213145344890282
23,0.7321903878875407,23.0,0.6291131631411949
24,0.828294656957512,24.0,0.6154937875227793
25,0.7350977089247352,25.0,0.7794787990560155
26,0.47284631375248315,26.0,0.701022916867629
27,0.7911565750563256,27.0,0.6590785029375097
28,0.6960220981515012,28.0,0.6840764703531079
29,0.7030197868606234,29.0,0.8979719127115241
30,0.5670942275376264,30.0,0.7594560828702586
31,0.6385151271027162,31.0,0.6167422936001676
32,0.7953952562141484,32.0,0.8120751216962846
33,0.7948713565905169,33.0,0.4930571369195449
34,0.8358074044188608,34.0,0.6731888331344779
35,0.4589788707054217,35.0,0.8750499056190659
36,0.8259475821970315,36.0,0.7457739180335919
37,0.8415907550402968,37.0,0.6713192568928488
38,0.574821478514561,38.0,0.7171948206268184
39,0.6748804741201234,39.0,0.3851617664543909
40,0.5291190166845113,40.0,0.38286305607830196
41,0.5564974716355094,41.0,0.6145988176363625
42,0.8428471639751579,42.0,0.6326870856709289
43,0.5005499483071313,43.0,0.716794706646682
44,0.5462091658251688,44.0,0.7281459441712949
45,0.7306117874738763,45.0,0.47616974462639966
46,0.6035707317552909,46.0,0.5024621303089238
47,0.7776852815933901,47.0,0.8654964910788747
48,0.6867555931820623,48.0,0.6911273161266138
49,0.6197687748258596,49.0,0.5987555785827758
50,0.5036047519506128,50.0,0.7074212696940654
51,0.6938766437365196,51.0,0.7279348753902661
52,0.5545551809523677,52.0,0.7076038197344808
53,0.7048799103837639,53.0,0.5432013613329827
54,0.7635665649232037,54.0,0.7151079830407043
55,0.9190460586217934,55.0,0.557920637986146
56,0.8785566251840711,56.0,0.581505691195883
57,0.7996851994037916,57.0,0.6848281470152626
58,0.8621129756083135,58.0,0.5635764705195091
59,0.5874191510409409,59.0,0.6037119859692613
60,0.83055148097901,60.0,0.5393859683433766
61,0.8405954088217837,61.0,0.6249135134816399
62,0.747490684110305,62.0,0.7367266650909002
63,0.48261415465603913,63.0,0.5277416172265501
64,0.6729999827419073,64.0,0.6634302903158412
65,0.6447078462355883,65.0,0.4117292599706451
66,0.7643966775392182,66.0,0.514525394117539
67,0.7491882997598366,67.0,0.679247761252966
68,0.7151341629545296,68.0,0.4821509757292749
69,0.8677774707329119,69.0,0.4368795562979894
70,0.6434012788352453,70.0,0.6727701207009606
71,0.6093834161995503,71.0,0.4843414897837197
72,0.5341975144535517,72.0,0.6816015377255413
73,0.8264141156137931,73.0,0.8103175820080492
74,0.8667972041421647,74.0,0.5957097821919217
75,0.6735520145078786,75.0,0.6352194032654715
76,0.7521945233337352,76.0,0.6718070030360711
77,0.645724216055807,77.0,0.7288368540483077
78,0.8640897150176756,78.0,0.7393070040515585
79,0.379175631321061,79.0,0.555487087009872
80,0.6775117956583409,80.0,0.4532370293996862
81,0.6511951488462652,81.0,0.7273434414432758
82,0.8245759591889807,82.0,0.7091982029570387
83,0.8732629714016958,83.0,0.550644195283126
84,0.8818336410928662,84.0,0.4854766216627185
85,0.7969006478945884,85.0,0.8163081797557339
86,0.38609439868038453,86.0,0.5078310404350631
87,0.6821703453344916,87.0,0.5386374355560489
88,0.49605102087434266,88.0,0.6276061208801191
89,0.6894393792400647,89.0,0.7521631195723517
90,0.825955390022115,90.0,0.6813300342635735
91,0.5183014344901162,91.0,0.6292335706940465
92,0.7185052041836691,92.0,0.5771500534537457
93,0.5671862894199913,93.0,0.5100545870613729
94,0.5923383785652048,94.0,0.5695331462114805
95,0.7827523326145746,95.0,0.6724006906496178
96,0.6269716981064599,96.0,0.567639048159475
97,0.7269987825315167,97.0,0.5309051878055875
98,0.7415672065320855,98.0,0.7680973948536834
99,0.6140732461530071,99.0,0.5722627630941135
100,0.8351259388809131,100.0,0.44543700674729014
101,0.8393282842495039,101.0,0.5683633960941364
102,0.7061719180521979,102.0,0.7617166150249202
103,0.7102050081134902,103.0,0.6182191700899764
104,0.7208332642678704,104.0,0.5529087982653768
105,0.8286119226271242,105.0,0.6841526627515541
106,0.878624906757331,106.0,0.48823050892347597
107,0.8007715167677454,107.0,0.707646273128827
108,0.8110122559324383,108.0,0.6259229099254942
109,0.800540014533454,109.0,0.4321890528356553
110,0.5028428772923498,110.0,0.5765526906807886
111,0.6258494069850767,111.0,0.5885460057520857
112,0.5891354941162591,112.0,0.5875075033919935
113,0.8356547488812137,113.0,0.6546365230628023
114,0.6159196626923024,114.0,0.5059192199731022
