Index1,Corr_Value1,Index2,Corr_Value2
1,0.7459399332591768,1.0,0.5604004449388209
2,0.6760845383759733,2.0,0.6427141268075639
3,0.7601779755283649,3.0,0.6636262513904337
4,0.8113459399332592,4.0,0.6120133481646273
5,0.7512791991101224,5.0,0.5550611790878754
6,0.7766407119021135,6.0,0.41713014460511677
7,0.628921023359288,7.0,0.7962180200222468
8,0.7459399332591768,8.0,0.4540600667408231
9,0.6756395995550611,9.0,0.7477196885428253
10,0.6324805339265851,10.0,0.4634037819799778
11,0.6318834169704742,11.0,0.7081989141609224
12,0.7740571857888309,12.0,0.610814434347771
13,0.8985539488320357,13.0,0.8758620689655172
14,0.7802002224694105,14.0,0.7917686318131256
15,0.6974416017797552,15.0,0.8157953281423804
16,0.5955506117908788,16.0,0.6982643697571242
17,0.7664071190211346,17.0,0.6952169076751946
18,0.8189098998887653,18.0,0.5305895439377085
19,0.5599555061179087,19.0,0.5557904139409313
20,0.8718576195773081,20.0,0.4496106785317019
21,0.8238042269187986,21.0,0.7441601779755282
22,0.5666295884315907,22.0,0.4273637374860957
23,0.7334816462736374,23.0,0.8497052004965637
24,0.7935483870967741,24.0,0.7103448275862069
25,0.6614015572858732,25.0,0.6978865406006673
26,0.5692992213570635,26.0,0.6048943270300334
27,0.6453837597330366,27.0,0.8140155728587318
28,0.80734149054505,28.0,0.6685205784204672
29,0.7276974416017797,29.0,0.6129032258064516
30,0.7681868743047832,30.0,0.7607075361345252
31,0.49543937708565067,31.0,0.7459399332591768
32,0.7005561735261402,32.0,0.764712431030817
33,0.8763070077864292,33.0,0.8058738507982599
34,0.8100111234705227,34.0,0.7423804226918799
35,0.803781979977753,35.0,0.7058954393770857
36,0.7557285873192436,36.0,0.696551724137931
37,0.7686318131256953,37.0,0.6387096774193549
38,0.8166852057842046,38.0,0.9613972692709223
39,0.746384872080089,39.0,0.8407119021134594
40,0.6836484983314793,40.0,0.5715239154616241
41,0.593325917686318,41.0,0.7864293659621803
42,0.6440489432703003,42.0,0.6836484983314793
43,0.6925472747497218,43.0,0.6783092324805339
44,0.8807563959955507,44.0,0.7873192436040044
45,0.785539488320356,45.0,0.6044493882091213
46,0.8006674082313682,46.0,0.7330367074527252
47,0.6596218020022246,47.0,0.7632925472747497
48,0.5897664071190212,48.0,0.8291434927697442
49,0.8616240266963293,49.0,0.5833796898931631
50,0.8847608453837598,50.0,0.5078976640711901
51,0.6560622914349278,51.0,0.846496106785317
52,0.9016685205784205,52.0,0.7462454156756938
53,0.5844271412680757,53.0,0.746384872080089
54,0.7650723025583982,54.0,0.6094115067190595
55,0.7744160177975528,55.0,0.7962180200222468
56,0.7228031145717464,56.0,0.7032258064516129
57,0.5942157953281423,57.0,0.6769744160177975
58,0.7058954393770857,58.0,0.3913236929922136
59,0.7263626251390434,59.0,0.6640711902113459
60,0.8518353726362626,60.0,0.5586206896551724
61,0.8660734149054505,61.0,0.5264211847014585
62,0.8166852057842046,62.0,0.5920569621684619
63,0.6791991101223581,63.0,0.7148737389880753
64,0.6805339265850945,64.0,0.6809788654060066
65,0.9074527252502781,65.0,0.7726362625139044
66,0.775305895439377,66.0,0.7104238557699732
67,0.6885428253615128,67.0,0.825139043381535
68,0.8593993325917685,68.0,0.7609300302954303
69,0.8144605116796441,69.0,0.4843159065628476
70,0.7655172413793103,70.0,0.5474972191323693
71,0.7997775305895439,71.0,0.7979977753058954
72,0.7543937708565073,72.0,0.6814238042269187
73,0.8367074527252502,73.0,0.612971413293541
74,0.7953281423804226,74.0,0.6436040044493881
75,0.7561735261401556,75.0,0.7343715239154617
76,0.6969966629588431,76.0,0.643159065628476
77,0.7850945494994438,77.0,0.7918567186612386
78,0.760622914349277,78.0,0.6827586206896552
79,0.5968854282536151,79.0,0.4914349276974415
80,0.8260289210233593,80.0,0.818020022246941
81,0.7388209121245829,81.0,0.7081201334816463
82,0.8340378197997775,82.0,0.9430478309232482
83,0.7730812013348164,83.0,0.8473859844271412
84,0.6044493882091213,84.0,0.7911892361785233
85,0.589321468298109,85.0,0.7317018909899888
86,0.5345939933259177,86.0,0.6324805339265851
87,0.8166852057842046,87.0,0.6600667408231368
88,0.7517241379310345,88.0,0.7859844271412681
89,0.6200222469410456,89.0,0.7797552836484983
90,0.4153503893214683,90.0,0.6427141268075639
91,0.818020022246941,91.0,0.5813125695216907
92,0.8660734149054505,92.0,0.6729699666295884
93,0.8295884315906562,93.0,0.6369299221357063
94,0.8384872080088988,94.0,0.6325508994531895
95,0.8545050055617353,95.0,0.6956618464961067
96,0.7272525027808675,96.0,0.5924360400444939
97,0.714349276974416,97.0,0.5345939933259177
98,0.7664071190211346,98.0,0.6966292177938573
99,0.8220244716351501,99.0,0.7846496106785317
100,0.8531701890989989,100.0,0.6164627363737486
101,0.783401940546845,101.0,0.7365962180200223
102,0.7001112347052281,102.0,0.6978865406006673
103,0.7957730812013347,103.0,0.7152391546162402
104,0.7459399332591768,104.0,0.817888535487135
105,0.6120133481646273,105.0,0.6427141268075639
106,0.7348164627363738,106.0,0.5523915461624027
107,0.7615127919911011,107.0,0.5773081201334815
108,0.6685205784204672,108.0,0.8557125428410015
109,0.6249165739710789,109.0,0.6898776418242492
110,0.7526140155728587,110.0,0.8740823136818686
111,0.5870967741935484,111.0,0.5795328142380423
112,0.8327956442677764,112.0,0.7601779755283649
113,0.6814238042269187,113.0,0.7388209121245829
114,0.8771968854282535,114.0,0.6774193548387096
115,0.5959955506117909,115.0,0.7299221357063403
116,0.7156840934371523,116.0,0.5381535038932147
117,0.6751946607341489,117.0,0.7975528364849833
118,0.54972191323693,118.0,0.7067853170189099
119,0.8309232480533927,119.0,0.7624026696329255
120,0.657397107897664,120.0,0.575083426028921
121,0.6044493882091213,121.0,0.7846496106785317
122,0.7957730812013347,122.0,0.6703003337041158
123,0.7672969966629588,123.0,0.5731449584915288
124,0.7236929922135705,124.0,0.6372232768321966
125,0.8375973303670745,125.0,0.692992213570634
126,0.7512791991101224,126.0,0.6008898776418242
127,0.8246941045606229,127.0,0.7379310344827587
128,0.7886540600667409,128.0,0.7600400536518098
129,0.8460511679644049,129.0,0.8709677419354839
130,0.7810901001112347,130.0,0.8238042269187986
131,0.8211345939933259,131.0,0.5777530589543938
132,0.6364849833147942,132.0,0.6622914349276974
133,0.5959955506117909,133.0,0.7659621802002224
134,0.6729699666295884,134.0,0.7241379310344827
135,0.8878754171301446,135.0,0.4758620689655172
136,0.6943270300333704,136.0,0.56440489432703
137,0.728587319243604,137.0,0.7281423804226919
138,0.7308120133481646,138.0,0.6265435571087519
