Index1,Corr_Value1,Index2,Corr_Value2
1,0.7299221357063403,1.0,0.3650723025583982
2,0.9243604004449388,2.0,0.7579532814238041
3,0.6507230255839822,3.0,0.5501668520578421
4,0.6805339265850945,4.0,0.5692992213570635
5,0.8206896551724139,5.0,0.5510567296996662
6,0.5897664071190212,6.0,0.8638487208008899
7,0.8656284760845384,7.0,0.7432703003337041
8,0.7739710789766406,8.0,0.5924360400444939
9,0.7374860956618465,9.0,0.6698553948832036
10,0.6596218020022246,10.0,0.5804226918798664
11,0.6200222469410456,11.0,0.6916573971078976
12,0.6952169076751946,12.0,0.6863181312569522
13,0.5986651835372636,13.0,0.7121245828698554
14,0.8020022246941045,14.0,0.7210233592880979
15,0.5701890989988877,15.0,0.789098998887653
16,0.7904338153503893,16.0,0.7063403781979978
17,0.5283648498331479,17.0,0.6969966629588431
18,0.8545050055617353,18.0,0.6667408231368186
19,0.531924360400445,19.0,0.5119021134593993
20,0.8847608453837598,20.0,0.8126807563959955
21,0.7374860956618465,21.0,0.7939933259176863
22,0.7979977753058954,22.0,0.7557285873192436
23,0.6458286985539488,23.0,0.6916573971078976
24,0.4981090100111235,24.0,0.746384872080089
25,0.7170189098998888,25.0,0.7045606229143493
26,0.7192436040044494,26.0,0.8273637374860956
27,0.8852057842046718,27.0,0.8353726362625139
28,0.761067853170189,28.0,0.7325917686318131
29,0.8545050055617353,29.0,0.742825361512792
30,0.8780867630700778,30.0,0.8095661846496106
31,0.8700778642936596,31.0,0.4616240266963292
32,0.846496106785317,32.0,0.6992213570634038
33,0.7744160177975528,33.0,0.6084538375973303
34,0.8563800253237167,34.0,0.8941045606229142
35,0.725027808676307,35.0,0.5813125695216907
36,0.7094549499443825,36.0,0.7383759733036708
37,0.5884315906562848,37.0,0.7601779755283649
38,0.8469410456062292,38.0,0.7325917686318131
39,0.8424916573971077,39.0,0.8531701890989989
40,0.8731924360400445,40.0,0.6551724137931034
41,0.6582869855394883,41.0,0.6200222469410456
42,0.6547274749721913,42.0,0.6840934371523915
43,0.5701890989988877,43.0,0.8740823136818686
44,0.5719688542825361,44.0,0.7686318131256953
45,0.7130144605116796,45.0,0.825139043381535
46,0.7677419354838709,46.0,0.6222469410456063
47,0.8620689655172413,47.0,0.6751946607341489
48,0.7228031145717464,48.0,0.8233592880978865
49,0.8015572858731924,49.0,0.7379310344827587
50,0.649833147942158,50.0,0.7196885428253615
51,0.6836484983314793,51.0,0.710789766407119
52,0.7192436040044494,52.0,0.7161290322580645
53,0.874972191323693,53.0,0.5808676307007786
54,0.8371523915461624,54.0,0.8976640711902113
55,0.5612903225806452,55.0,0.7864293659621803
56,0.47141268075639603,56.0,0.6088987764182424
57,0.7481646273637375,57.0,0.7432703003337041
58,0.7646273637374861,58.0,0.7446051167964404
59,0.5724137931034483,59.0,0.6587319243604004
60,0.667630700778643,60.0,0.7797552836484983
61,0.6711902113459399,61.0,0.8620689655172413
62,0.6729699666295884,62.0,0.7170189098998888
63,0.7748609566184649,63.0,0.6805339265850945
64,0.7704115684093437,64.0,0.8171301446051168
65,0.8086763070077864,65.0,0.42451885900692427
66,0.6333704115684093,66.0,0.8331479421579533
67,0.7842046718576196,67.0,0.5270300333704115
68,0.8042269187986651,68.0,0.6738598442714127
69,0.7508342602892103,69.0,0.5995550611790879
70,0.8669632925472748,70.0,0.681868743047831
71,0.6422691879866518,71.0,0.6631813125695216
72,0.8593993325917685,72.0,0.7739710789766406
73,0.8843159065628475,73.0,0.6640711902113459
74,0.8705228031145716,74.0,0.7566184649610679
75,0.8589543937708565,75.0,0.6493882091212457
76,0.72146829810901,76.0,0.6876529477196887
77,0.7993325917686318,77.0,0.6231368186874304
78,0.9119021134593993,78.0,0.8941045606229142
79,0.6943270300333704,79.0,0.6456780549465903
80,0.7383759733036708,80.0,0.8131256952169076
81,0.6854282536151279,81.0,0.47230255839822033
82,0.7997775305895439,82.0,0.7383759733036708
83,0.5862068965517241,83.0,0.7165739710789767
84,0.4589543937708565,84.0,0.764182424916574
85,0.8255839822024471,85.0,0.8629588431590656
86,0.8353726362625139,86.0,0.6880978865406007
87,0.7655172413793103,87.0,0.6209121245828698
88,0.8011123470522803,88.0,0.7632925472747497
89,0.8264738598442714,89.0,0.8131256952169076
90,0.8224694104560623,90.0,0.7050055617352614
91,0.8598442714126807,91.0,0.36106785317018913
92,0.8691879866518354,92.0,0.7330367074527252
93,0.6057842046718577,93.0,0.6711902113459399
94,0.649833147942158,94.0,0.8162402669632925
95,0.739265850945495,95.0,0.714349276974416
96,0.7744160177975528,96.0,0.5710789766407119
97,0.7873192436040044,97.0,0.7192436040044494
98,0.7686318131256953,98.0,0.7406830616530664
99,0.4304783092324805,99.0,0.6703003337041158
100,0.5301446051167964,100.0,0.8175750834260289
101,0.6658509454949945,101.0,0.7303670745272525
102,0.7686318131256953,102.0,0.7317018909899888
103,0.8255839822024471,103.0,0.7926585094549499
104,0.7837597330367074,104.0,0.7165739710789767
105,0.7917686318131256,105.0,0.6226918798665184
106,0.8727474972191324,106.0,0.43403781979977757
107,0.7899888765294771,107.0,0.41490545050055616
108,0.8077864293659621,108.0,0.8812013348164627
109,0.8068965517241379,109.0,0.48609566184649605
110,0.8104560622914349,110.0,0.8149054505005562
111,0.8117908787541713,111.0,0.5430478309232479
112,0.818020022246941,112.0,0.7690767519466074
113,0.7686318131256953,113.0,0.7935483870967741
114,0.7557285873192436,114.0,0.6827586206896552
115,0.7899888765294771,115.0,0.739265850945495
116,0.7348164627363738,116.0,0.5781979977753059
117,0.7459399332591768,117.0,0.7446051167964404
118,0.7726362625139044,118.0,0.7526140155728587
119,0.818020022246941,119.0,0.7325917686318131
120,0.6204671857619577,120.0,0.8273637374860956
121,0.8242491657397107,121.0,0.5492769744160179
122,0.84293659621802,122.0,0.8064516129032258
123,0.793103448275862,123.0,0.7664071190211346
124,0.875417130144605,124.0,0.7481646273637375
125,0.8905450500556173,125.0,0.5764182424916573
126,0.6662958843159065,126.0,0.7850945494994438
127,0.8144605116796441,127.0,0.639154616240267
128,0.7205784204671858,128.0,0.6418242491657397
129,0.5635150166852058,129.0,0.7690767519466074
130,0.5862068965517241,130.0,0.7521690767519467
131,0.7850945494994438,131.0,0.7174638487208009
132,0.785539488320356,132.0,0.7748609566184649
133,0.7699666295884315,133.0,0.6129032258064516
134,0.8384872080088988,134.0,0.7414905450500555
135,0.6685205784204672,135.0,0.7953281423804226
136,0.7717463848720801,136.0,0.7499443826473859
137,0.7032258064516129,137.0,0.5617352614015573
138,0.6453837597330366,138.0,0.875417130144605
139,0.8349276974416019,139.0,0.5982202447163515
140,0.803337041156841,140.0,0.825139043381535
141,0.6969966629588431,141.0,0.47319243604004446
142,0.7259176863181313,142.0,0.40155728587319245
143,0.8718576195773081,143.0,0.6711902113459399
144,0.7953281423804226,144.0,0.6280311457174638
