Index1,Corr_Value1,Index2,Corr_Value2
1,0.6658509454949945,1.0,0.5902113459399333
2,0.6863181312569522,2.0,0.7819799777530589
3,0.6200222469410456,3.0,0.3633329647580227
4,0.6395995550611792,4.0,0.7388209121245829
5,0.4709677419354839,5.0,0.746384872080089
6,0.6849833147942158,6.0,0.6191323692992213
7,0.649833147942158,7.0,0.7432703003337041
8,0.8478309232480534,8.0,0.5061179087875418
9,0.7592880978865406,9.0,0.6302558398220245
10,0.8865406006674084,10.0,0.703670745272525
11,0.6680756395995551,11.0,0.657397107897664
12,0.6694104560622914,12.0,0.5977753058954393
13,0.8046718576195773,13.0,0.6769744160177975
14,0.49766407119021133,14.0,0.5995550611790879
15,0.8269187986651836,15.0,0.7183537263626251
16,0.6324805339265851,16.0,0.6164627363737486
17,0.639154616240267,17.0,0.45850945494994433
18,0.6872080088987764,18.0,0.7103448275862069
19,0.6751946607341489,19.0,0.5911669855248416
20,0.6484983314794216,20.0,0.7236929922135705
21,0.6720800889877642,21.0,0.5906562847608453
22,0.7677419354838709,22.0,0.5733036707452726
23,0.6689655172413793,23.0,0.5878295731112652
24,0.5546162402669632,24.0,0.4407119021134594
25,0.8353726362625139,25.0,0.8129936639472228
26,0.7646273637374861,26.0,0.7271109178378555
27,0.857174638487208,27.0,0.7913236929922135
28,0.6138613899371614,28.0,0.5688542825361512
29,0.6360400444938822,29.0,0.7850945494994438
30,0.6333704115684093,30.0,0.5568409343715239
31,0.48031145717463847,31.0,0.732146829810901
32,0.6667408231368186,32.0,0.4068965517241379
33,0.6898776418242492,33.0,0.8860956618464961
34,0.8238042269187986,34.0,0.7579532814238041
35,0.6760845383759733,35.0,0.450055617352614
36,0.5826473859844271,36.0,0.6858731924360401
37,0.6867630700778643,37.0,0.7259176863181313
38,0.8620689655172413,38.0,0.7174638487208009
39,0.4843159065628476,39.0,0.6533926585094549
40,0.7908787541713014,40.0,0.6591768631813125
41,0.7721913236929923,41.0,0.7668520578420467
42,0.6916573971078976,42.0,0.5105672969966629
43,0.8060066740823137,43.0,0.6485704790383565
44,0.8375973303670745,44.0,0.6582869855394883
45,0.6876529477196887,45.0,0.5595105672969966
46,0.5167964404894326,46.0,0.6791991101223581
47,0.4264738598442714,47.0,0.6133481646273637
48,0.785539488320356,48.0,0.6725250278086763
49,0.7205784204671858,49.0,0.6520578420467186
50,0.5439377085650723,50.0,0.6725250278086763
51,0.7001112347052281,51.0,0.6266963292547274
52,0.5492769744160179,52.0,0.4958843159065628
53,0.8780867630700778,53.0,0.739265850945495
54,0.7468298109010011,54.0,0.5666295884315907
55,0.5417130144605116,55.0,0.49988876529477194
56,0.6502780867630701,56.0,0.4562847608453838
57,0.7294771968854282,57.0,0.7063403781979978
58,0.44249165739710794,58.0,0.5332591768631813
59,0.8269187986651836,59.0,0.6360400444938822
60,0.6898776418242492,60.0,0.846496106785317
