Index1,Corr_Value1,Index2,Corr_Value2
1,0.5870891644113211,1.0,0.9065127284959222
2,0.5975122767307648,2.0,0.7271129766914243
3,0.8248726933870195,3.0,0.8604272849284644
4,0.8616431687246877,4.0,0.8124664769888802
5,0.7162955577243928,5.0,0.47778570134190707
6,0.664158423688563,6.0,0.813230733204915
7,0.7319296635996716,7.0,0.36366779674707694
8,0.89957155788546,8.0,0.8863028139996069
9,0.7513170758533947,9.0,0.6808305137835705
10,0.6822679229681385,10.0,0.7682168680717918
11,0.9070250651660581,11.0,0.8304987931606549
12,0.8231042838878014,12.0,0.8017451393348545
13,0.8412771843038026,13.0,0.8510706421482658
14,0.5478498331890851,14.0,0.5742431685219278
15,0.5075932487028939,15.0,0.6199477138992017
16,0.7799460405060367,16.0,0.5391982005863808
17,0.870956023423684,17.0,0.8799193254567192
18,0.8008758992408782,18.0,0.8191755280561636
19,0.7424798964909739,19.0,0.7373219493515809
20,0.839412488272802,20.0,0.5703585316361086
21,0.7877643064868203,21.0,0.5910572990406583
22,0.7213124418296125,22.0,0.8839657144033901
23,0.73648698380705,23.0,0.8282194818628161
24,0.7641935559600399,24.0,0.7178468386768636
25,0.5279395080716356,25.0,0.5854681503023178
26,0.7570016733093412,26.0,0.8511509170306765
27,0.8311613452841904,27.0,0.7156719530138999
28,0.8924764244166459,28.0,0.7968868573330679
29,0.8204616233290614,29.0,0.6427124160107966
30,0.8408137737338803,30.0,0.6113623464682056
31,0.8031685134726877,31.0,0.6098454150670507
32,0.6986426018847686,32.0,0.6395343162242879
33,0.5448595719068032,33.0,0.4981795093871723
34,0.8190136018445732,34.0,0.6557208087608609
35,0.6768042479405737,35.0,0.5529687241681979
36,0.73202421798485,36.0,0.8196398276315487
37,0.7506035567228457,37.0,0.6972219365011284
38,0.7946044212304265,38.0,0.6802435764941643
39,0.8607925247642401,39.0,0.8580238676104573
40,0.8717585206131241,40.0,0.8829786306775002
41,0.7681675574359272,41.0,0.5097085366228901
42,0.6385752501477641,42.0,0.806274487707702
43,0.6323656358515044,43.0,0.7615766157065692
44,0.8276539570880029,44.0,0.6222367236212832
45,0.7026177239182111,45.0,0.6604875421100934
46,0.8979576846274582,46.0,0.7090255836595208
47,0.8254768627053345,47.0,0.465129454423694
48,0.7048963332687371,48.0,0.8347463229413508
49,0.715090040657547,49.0,0.8965238300074683
50,0.7819421963174215,50.0,0.6342643610177793
51,0.8304459791279671,51.0,0.43950376057828755
52,0.8683751569769419,52.0,0.45863825135988556
53,0.7741234714899835,53.0,0.6698485271462283
54,0.8196910546260003,54.0,0.8101065080838852
55,0.7349362603958302,55.0,0.866286969513363
56,0.9089904336395065,56.0,0.78430788550708
57,0.693732184656605,57.0,0.6684920034935259
58,0.6965649472021573,58.0,0.7465061104187094
59,0.8028773164021564,59.0,0.7618663380934271
60,0.8034957769627238,60.0,0.6039821703441454
61,0.5703845722245269,61.0,0.84636359479683
62,0.7788978830237495,62.0,0.7952212552615612
63,0.8208253100887954,63.0,0.47159100678775695
64,0.7940746497380491,64.0,0.4987900616178285
65,0.6942014098289078,65.0,0.8398516807972617
66,0.7595846243940502,66.0,0.7248690011603782
67,0.8552305830257482,67.0,0.6966520071307031
68,0.704152158457101,68.0,0.6076203572728781
69,0.6967560577963257,69.0,0.7541493034437149
70,0.9257838941817751,70.0,0.7611818754274889
71,0.8408350259640986,71.0,0.8216483784490045
72,0.8641011975592717,72.0,0.6736488626630321
73,0.8304420515850003,73.0,0.6860278386985645
74,0.8898280283549433,74.0,0.7548126856893185
75,0.4699546893384749,75.0,0.5431233040377268
76,0.8321912785586958,76.0,0.7440474402843399
77,0.8280115611871094,77.0,0.8626890048547239
78,0.8647286557102101,78.0,0.6886784917761855
79,0.8927554830612505,79.0,0.5898616164514822
80,0.8583398965461979,80.0,0.5499104370575021
81,0.8555442023566319,81.0,0.8307317735658241
82,0.7594964308787117,82.0,0.907943387904387
83,0.5653825688994049,83.0,0.3940432630285019
84,0.7932115171227722,84.0,0.6379343797424889
85,0.781459554320377,85.0,0.7951491702492053
86,0.9165934542170323,86.0,0.48975145484074833
87,0.7621536951732614,87.0,0.781572348974162
88,0.6761400481950264,88.0,0.8356820430783424
89,0.8699264841911383,89.0,0.8148280082599151
90,0.5026104789321804,90.0,0.6182145370988303
91,0.8932447242285297,91.0,0.36132880132449136
92,0.7262242764730429,92.0,0.8917239052187889
93,0.7342871616631338,93.0,0.7330246709520738
94,0.687326837025538,94.0,0.8075093112604464
95,0.740898865382346,95.0,0.7908211167298871
96,0.5998678861969557,96.0,0.512976762302188
97,0.7501990255827674,97.0,0.7089535575575778
98,0.6733059690621821,98.0,0.655218353553972
99,0.8721447956126313,99.0,0.9081494648799985
100,0.5956152188163769,100.0,0.646841795820549
101,0.740383396762331,101.0,0.8024817169541663
102,0.7301485288670232,102.0,0.826561752208246
103,0.772397679416376,103.0,0.7540587258189199
104,0.7570677678621285,104.0,0.46084848266158707
105,0.6866002788939601,105.0,0.7754015417144965
106,0.8356072427200001,106.0,0.7961455378412855
107,0.9250626321919175,107.0,0.5259697050045709
